ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,FAIXA_ETARIA,RISK_SCORE,PERFIL_RISCO,CREDIT_SCORE_FAIXA,MILEAGE_FAIXA,OUTCOME_LABEL
207095,26-39,Masculino,majority,10-19y,none,Baixa Renda,0.3384209773917692,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,3,0,1,1,26-39,4,Alto,Q1 (Baixo),Q2,Com Sinistro
370509,65+,Masculino,majority,30y+,university,Alta Renda,0.7885664331293374,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,9,0,8,0,65+,17,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
414418,26-39,Feminino,majority,0-9y,high school,Classe Media,0.5580379199417775,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1,26-39,0,Baixo,Q3,,Com Sinistro
210455,65+,Masculino,majority,30y+,university,Alta Renda,0.4762108230923552,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,6,0,65+,10,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
277877,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.3505557155422572,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
867133,65+,Masculino,majority,20-29y,university,Alta Renda,,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,3,0,65+,6,Muito Alto,,Q2,Sem Sinistro
75850,16-25,Feminino,majority,0-9y,none,Classe Trabalhadora,0.5060336130247308,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
730488,40-64,Feminino,minority,20-29y,none,Classe Media,0.4917950386862773,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,5,0,0,0,40-64,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
261354,26-39,Feminino,majority,10-19y,university,Alta Renda,0.6997710983149215,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
605330,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.2367749959616055,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
946135,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.3774203905415542,1.0,before 2015,0.0,1.0,92101,,sedan,1,0,0,0,26-39,1,Médio,Q1 (Baixo),,Sem Sinistro
583046,40-64,Feminino,majority,20-29y,none,Classe Trabalhadora,0.4196007692453413,0.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0,40-64,1,Médio,Q2,Q3,Sem Sinistro
17273,26-39,Masculino,majority,10-19y,none,Baixa Renda,0.123977548630641,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,2,0,26-39,3,Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
355449,26-39,Feminino,majority,10-19y,university,Alta Renda,0.6453992259248305,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0,26-39,2,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
640219,26-39,Masculino,majority,10-19y,none,Baixa Renda,0.4237378641698245,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,1,0,2,0,26-39,3,Alto,Q2,Q2,Sem Sinistro
239558,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.3629215326623253,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
524634,16-25,Feminino,majority,0-9y,none,Classe Trabalhadora,0.4926039647553179,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q2,Sem Sinistro
171568,40-64,Feminino,majority,20-29y,high school,Classe Media,0.601822301869865,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,2,0,40-64,3,Alto,Q3,Q3,Sem Sinistro
375322,26-39,Masculino,majority,10-19y,high school,Classe Media,0.6062550323138055,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,2,0,26-39,2,Médio,Q3,Q2,Sem Sinistro
639474,26-39,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.4028825434043423,1.0,before 2015,1.0,1.0,10238,10000.0,sports car,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
855355,16-25,Feminino,majority,0-9y,none,Classe Media,0.5353128388192372,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q4 (Alta),Com Sinistro
293072,40-64,Masculino,majority,0-9y,high school,Classe Media,0.4839548732891249,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1,40-64,0,Baixo,Q2,Q2,Com Sinistro
528528,65+,Masculino,majority,30y+,high school,Alta Renda,0.4225679672628089,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,7,2,7,0,65+,16,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
458933,40-64,Masculino,majority,0-9y,high school,Baixa Renda,0.2377429797670804,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1,40-64,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
495705,40-64,Feminino,majority,10-19y,university,Alta Renda,0.8163355504321163,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,1,0,40-64,3,Alto,Q4 (Alto),Q2,Sem Sinistro
475525,16-25,Masculino,minority,0-9y,none,Baixa Renda,0.3829853698679646,1.0,before 2015,0.0,0.0,32765,14000.0,sports car,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
98072,40-64,Feminino,majority,10-19y,university,Alta Renda,0.7182464696448215,0.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,1,0,0,40-64,1,Médio,Q4 (Alto),Q3,Sem Sinistro
326875,65+,Masculino,majority,0-9y,university,Alta Renda,0.6327218261481451,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1,65+,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
173718,40-64,Masculino,majority,10-19y,university,Alta Renda,0.5742174527670603,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,2,0,40-64,2,Médio,Q3,Q3,Sem Sinistro
255141,16-25,Masculino,minority,0-9y,none,Baixa Renda,0.3907628569968647,0.0,before 2015,0.0,0.0,10238,13000.0,sports car,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
255200,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.0533575454627435,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
438776,65+,Masculino,majority,20-29y,university,Alta Renda,0.4918327606370408,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,2,0,65+,3,Alto,Q2,Q3,Sem Sinistro
710221,40-64,Masculino,majority,20-29y,none,Alta Renda,0.4517771757837985,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,2,0,40-64,5,Muito Alto,Q2,Q2,Sem Sinistro
144117,26-39,Masculino,majority,0-9y,none,Baixa Renda,0.3856329585067835,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
66238,26-39,Masculino,majority,10-19y,high school,Classe Media,,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,5,0,1,1,26-39,6,Muito Alto,,Q3,Com Sinistro
909696,40-64,Masculino,majority,0-9y,none,Classe Media,0.6558041770375599,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
80686,40-64,Masculino,majority,20-29y,university,Classe Media,0.6308423358739552,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,3,0,1,0,40-64,4,Alto,Q4 (Alto),Q2,Sem Sinistro
19144,16-25,Masculino,majority,0-9y,university,Classe Media,0.4930343494618846,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
839917,65+,Feminino,majority,10-19y,university,Alta Renda,0.5254893642134176,1.0,before 2015,1.0,0.0,92101,,sedan,0,0,1,0,65+,1,Médio,Q3,,Sem Sinistro
778159,26-39,Masculino,majority,10-19y,university,Classe Media,,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,0,26-39,3,Alto,,Q2,Sem Sinistro
452828,26-39,Feminino,minority,10-19y,high school,Alta Renda,0.6304263342185482,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
476160,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.4730887680061617,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
515497,40-64,Feminino,majority,20-29y,university,Classe Trabalhadora,0.5958371735450096,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,2,0,40-64,2,Médio,Q3,Q3,Sem Sinistro
413160,26-39,Masculino,majority,0-9y,high school,Baixa Renda,0.3560925928410373,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
977402,65+,Feminino,majority,30y+,university,Alta Renda,0.470541767873757,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,3,1,2,0,65+,6,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
144033,40-64,Feminino,majority,20-29y,high school,Alta Renda,,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,1,0,1,0,40-64,2,Médio,,Q2,Sem Sinistro
901502,16-25,Masculino,majority,0-9y,high school,Classe Media,0.5999885146956511,1.0,after 2015,0.0,1.0,10238,12000.0,sports car,0,0,0,0,16-25,0,Baixo,Q3,Q2,Sem Sinistro
379539,65+,Feminino,majority,30y+,university,Alta Renda,0.7146856523438829,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,4,0,65+,6,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
450283,65+,Feminino,majority,30y+,university,Alta Renda,0.6341607287829374,1.0,before 2015,0.0,1.0,10238,,sedan,5,1,1,0,65+,7,Muito Alto,Q4 (Alto),,Sem Sinistro
266757,40-64,Masculino,minority,10-19y,none,Classe Trabalhadora,0.4411041307313577,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,4,0,0,0,40-64,4,Alto,Q2,Q3,Sem Sinistro
934754,65+,Feminino,majority,10-19y,high school,Alta Renda,0.7246438662273011,1.0,after 2015,1.0,1.0,92101,10000.0,sedan,1,0,0,0,65+,1,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
131347,65+,Feminino,majority,30y+,none,Classe Trabalhadora,0.4919249368588813,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,7,0,2,0,65+,9,Muito Alto,Q2,Q2,Sem Sinistro
104918,40-64,Masculino,majority,20-29y,high school,Alta Renda,0.6277294055932903,1.0,after 2015,0.0,1.0,32765,8000.0,sedan,6,1,0,0,40-64,7,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
478922,65+,Masculino,majority,0-9y,university,Alta Renda,0.5851312984158576,1.0,before 2015,1.0,1.0,32765,4000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q1 (Baixa),Sem Sinistro
81923,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.4316815860923179,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,3,0,40-64,3,Alto,Q2,Q3,Sem Sinistro
858902,40-64,Feminino,majority,20-29y,university,Alta Renda,0.7071368241291672,0.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,1,1,0,40-64,2,Médio,Q4 (Alto),Q4 (Alta),Sem Sinistro
103963,65+,Feminino,majority,0-9y,high school,Alta Renda,0.7019551732236028,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),,Sem Sinistro
13158,26-39,Masculino,majority,10-19y,none,Baixa Renda,0.2625927481910242,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,2,0,3,1,26-39,5,Muito Alto,Q1 (Baixo),Q2,Com Sinistro
403612,40-64,Feminino,majority,20-29y,university,Alta Renda,0.5828923586167308,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,3,0,40-64,5,Muito Alto,Q3,Q2,Sem Sinistro
161526,65+,Feminino,majority,30y+,university,Alta Renda,0.6590255213877537,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,7,0,3,0,65+,10,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
347548,40-64,Masculino,majority,10-19y,university,Alta Renda,0.6495399151988311,1.0,after 2015,0.0,0.0,10238,,sedan,1,0,0,0,40-64,1,Médio,Q4 (Alto),,Sem Sinistro
440831,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.3900668519222092,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
170034,40-64,Masculino,majority,20-29y,university,Alta Renda,0.7258759547550023,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,2,0,0,40-64,2,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
280967,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.4016725835453395,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
36103,40-64,Masculino,majority,20-29y,high school,Classe Media,0.6101559992595543,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,6,0,6,0,40-64,12,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
97567,40-64,Feminino,majority,20-29y,university,Classe Media,0.3552297444868037,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,1,0,40-64,1,Médio,Q1 (Baixo),Q4 (Alta),Sem Sinistro
407469,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.5818195278168231,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q3,Com Sinistro
909401,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.5682701951385463,1.0,before 2015,0.0,0.0,32765,,sedan,2,0,0,0,26-39,2,Médio,Q3,,Sem Sinistro
900406,40-64,Masculino,minority,0-9y,none,Classe Trabalhadora,0.2972676937492963,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1,40-64,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
729740,65+,Feminino,majority,0-9y,university,Alta Renda,0.5334791090547961,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1,65+,0,Baixo,Q3,Q1 (Baixa),Com Sinistro
631763,26-39,Masculino,minority,10-19y,university,Classe Media,0.6241214269114793,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,1,1,26-39,2,Médio,Q4 (Alto),Q2,Com Sinistro
349786,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.6312359635092651,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,1,2,0,40-64,4,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
999259,40-64,Feminino,majority,20-29y,high school,Baixa Renda,,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,0,40-64,1,Médio,,Q2,Sem Sinistro
648626,65+,Feminino,majority,10-19y,university,Alta Renda,0.7068968853141855,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0,65+,2,Médio,Q4 (Alto),Q2,Sem Sinistro
63413,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.4750576296457786,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,1,0,40-64,1,Médio,Q2,,Sem Sinistro
380598,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.6524048542925068,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0,16-25,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
816809,40-64,Feminino,majority,0-9y,university,Classe Media,0.6025768346318514,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,1,40-64,0,Baixo,Q3,Q3,Com Sinistro
149377,16-25,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.399331859629261,0.0,before 2015,0.0,1.0,32765,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
950482,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.3762875378405535,0.0,after 2015,0.0,0.0,10238,14000.0,sedan,2,0,1,0,26-39,3,Alto,Q1 (Baixo),Q3,Sem Sinistro
493793,26-39,Masculino,minority,0-9y,high school,Classe Media,0.5126081170171121,1.0,before 2015,1.0,1.0,92101,9000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
565846,65+,Masculino,majority,20-29y,university,Alta Renda,0.5084533408694843,1.0,after 2015,0.0,1.0,10238,9000.0,sports car,2,0,4,0,65+,6,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
816988,40-64,Feminino,majority,20-29y,university,Alta Renda,0.4600415995270326,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,1,1,1,0,40-64,3,Alto,Q2,Q1 (Baixa),Sem Sinistro
483195,65+,Masculino,majority,10-19y,university,Alta Renda,0.6706215882714347,1.0,before 2015,1.0,1.0,92101,9000.0,sedan,1,0,0,0,65+,1,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
644057,26-39,Feminino,majority,10-19y,university,Alta Renda,0.5768240844559903,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0,26-39,1,Médio,Q3,Q3,Sem Sinistro
465420,65+,Feminino,majority,20-29y,high school,Classe Media,0.411143781211444,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,1,0,65+,2,Médio,Q1 (Baixo),Q3,Sem Sinistro
626247,65+,Feminino,majority,30y+,none,Classe Media,0.473658782390129,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,1,0,65+,2,Médio,Q2,Q1 (Baixa),Sem Sinistro
703897,26-39,Masculino,majority,10-19y,university,Alta Renda,0.7748838698842198,1.0,before 2015,1.0,1.0,92101,16000.0,sedan,2,1,0,1,26-39,3,Alto,Q4 (Alto),Q4 (Alta),Com Sinistro
221270,40-64,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.3797243465303907,0.0,after 2015,0.0,1.0,10238,16000.0,sedan,2,0,0,1,40-64,2,Médio,Q1 (Baixo),Q4 (Alta),Com Sinistro
484719,40-64,Feminino,minority,20-29y,high school,Alta Renda,0.4696346809916029,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,3,0,5,0,40-64,8,Muito Alto,Q2,Q2,Sem Sinistro
511641,26-39,Masculino,minority,10-19y,none,Baixa Renda,0.2885813295301705,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,5,1,26-39,5,Muito Alto,Q1 (Baixo),Q3,Com Sinistro
838182,65+,Masculino,majority,0-9y,university,Alta Renda,0.6428710808160226,1.0,after 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1,65+,0,Baixo,Q4 (Alto),Q4 (Alta),Com Sinistro
621495,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0,26-39,0,Baixo,,Q2,Sem Sinistro
564107,26-39,Feminino,minority,10-19y,none,Baixa Renda,0.313083578723112,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
880485,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.2493628096799179,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Sem Sinistro
912800,40-64,Feminino,majority,10-19y,high school,Classe Media,0.63594893814627,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,0,1,40-64,2,Médio,Q4 (Alto),Q3,Com Sinistro
594112,65+,Masculino,majority,30y+,high school,Classe Media,,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,7,2,3,0,65+,12,Muito Alto,,Q2,Sem Sinistro
431366,26-39,Feminino,majority,10-19y,high school,Alta Renda,0.5957286884093503,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0,26-39,0,Baixo,Q3,Q4 (Alta),Sem Sinistro
526718,26-39,Feminino,majority,10-19y,high school,Alta Renda,0.6174977753217151,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,3,0,0,0,26-39,3,Alto,Q3,Q2,Sem Sinistro
129218,16-25,Feminino,majority,0-9y,high school,Classe Media,0.4570728331773832,1.0,before 2015,1.0,0.0,32765,10000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
952652,40-64,Feminino,majority,20-29y,high school,Classe Media,0.5081736491042842,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,1,4,0,40-64,6,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
698612,40-64,Feminino,minority,20-29y,none,Classe Trabalhadora,0.4933174043193682,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,4,0,40-64,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
468417,40-64,Feminino,majority,0-9y,university,Alta Renda,0.69300378701657,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
458061,26-39,Masculino,majority,10-19y,university,Alta Renda,,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,1,2,0,26-39,3,Alto,,Q3,Sem Sinistro
989175,26-39,Feminino,majority,10-19y,high school,Classe Media,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,4,0,26-39,6,Muito Alto,,Q2,Sem Sinistro
628739,65+,Feminino,majority,10-19y,university,Alta Renda,0.6843528623537078,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0,65+,2,Médio,Q4 (Alto),Q2,Sem Sinistro
325475,65+,Feminino,majority,10-19y,university,Alta Renda,0.6875783382024301,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
81498,40-64,Masculino,majority,20-29y,none,Classe Trabalhadora,0.3493872235356677,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,3,1,0,0,40-64,4,Alto,Q1 (Baixo),Q4 (Alta),Sem Sinistro
401212,40-64,Masculino,majority,20-29y,none,Classe Trabalhadora,0.3932963056890176,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0,40-64,4,Alto,Q1 (Baixo),Q2,Sem Sinistro
647537,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.6053845904364437,0.0,before 2015,1.0,0.0,10238,16000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q4 (Alta),Com Sinistro
212191,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,0.421470788840087,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,1,0,1,26-39,1,Médio,Q2,Q2,Com Sinistro
734069,40-64,Masculino,majority,10-19y,none,Classe Trabalhadora,0.3591755604347796,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,0,40-64,1,Médio,Q1 (Baixo),Q2,Sem Sinistro
772679,26-39,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.3545723667998132,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
990504,40-64,Masculino,majority,0-9y,none,Classe Media,0.4321300583604383,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,1,40-64,0,Baixo,Q2,Q3,Com Sinistro
586583,16-25,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.5123282848797849,0.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
857839,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,16-25,0,Baixo,,Q1 (Baixa),Sem Sinistro
865298,26-39,Feminino,majority,10-19y,high school,Alta Renda,0.5878164279910353,0.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0,26-39,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
235795,16-25,Feminino,majority,0-9y,university,Classe Media,0.6080659514401169,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q2,Com Sinistro
386754,26-39,Feminino,minority,10-19y,high school,Classe Media,0.5438368709450099,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0,26-39,0,Baixo,Q3,Q4 (Alta),Sem Sinistro
104558,40-64,Masculino,majority,20-29y,none,Classe Trabalhadora,0.528478134136445,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,2,0,3,0,40-64,5,Muito Alto,Q3,Q3,Sem Sinistro
132255,40-64,Feminino,majority,20-29y,university,Alta Renda,,1.0,after 2015,1.0,1.0,92101,7000.0,sedan,1,0,6,0,40-64,7,Muito Alto,,Q1 (Baixa),Sem Sinistro
21679,40-64,Masculino,majority,0-9y,high school,Alta Renda,0.5838536413430283,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0,40-64,0,Baixo,Q3,Q2,Sem Sinistro
826621,26-39,Masculino,majority,10-19y,university,Alta Renda,0.576642413549302,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,0,0,0,26-39,1,Médio,Q3,Q1 (Baixa),Sem Sinistro
479665,26-39,Feminino,majority,10-19y,high school,Classe Media,0.6076431032309679,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,1,0,1,0,26-39,2,Médio,Q3,Q3,Sem Sinistro
472052,16-25,Masculino,majority,0-9y,university,Classe Media,0.4665225387334632,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q2,Com Sinistro
62534,65+,Masculino,majority,30y+,university,Alta Renda,0.6113521669097227,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,3,0,65+,5,Muito Alto,Q3,Q3,Sem Sinistro
793551,40-64,Feminino,majority,20-29y,high school,Classe Media,0.7159265369092279,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,1,0,40-64,2,Médio,Q4 (Alto),Q2,Sem Sinistro
716599,26-39,Feminino,minority,10-19y,university,Classe Trabalhadora,0.4857759254136877,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,2,0,1,0,26-39,3,Alto,Q2,Q2,Sem Sinistro
280162,40-64,Feminino,majority,0-9y,university,Alta Renda,0.8164725583058063,1.0,after 2015,1.0,1.0,21217,11000.0,sedan,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q2,Com Sinistro
601572,40-64,Feminino,majority,0-9y,high school,Classe Trabalhadora,,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,0,40-64,0,Baixo,,,Sem Sinistro
